response,trial_type,stim,workerid,subj,verb,verb_cat,cc,cc_float,language,enjoyment,assess,age,gender,education,problems,fairprice,start_time,time_taken,phaseseed,own_stance,own_stance_index,verb_cat_float,subj_float
0.57,one_slider,"{'subject': 'Researchers', 'verb': 'say', 'comp': 'people have sometimes still gotten sick, even after being vaccinated against the illness'}",18,Researchers,say,neut,people have sometimes still gotten sick,-1.000000,english,1,Yes,28,Male,3,No problems or bugs :),1.00,1591146494402,4.894983333333333,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.96}, {'trial_type': 'own_stance', 'response': 0.03}, {'trial_type': 'own_stance', 'response': 0.98}]",2.89,0,2
0.85,one_slider,"{'subject': 'Doctors', 'verb': 'think', 'comp': 'the benefits of getting vaccinated far outweigh the risks'}",18,Doctors,think,neut,the benefits of getting vaccinated far outweigh the risks,1.000000,english,1,Yes,28,Male,3,No problems or bugs :),1.00,1591146494402,4.894983333333333,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.96}, {'trial_type': 'own_stance', 'response': 0.03}, {'trial_type': 'own_stance', 'response': 0.98}]",2.89,0,3
0.96,one_slider,"{'subject': 'Doctors', 'verb': 'insist', 'comp': 'the study linking vaccines to autism has been debunked'}",18,Doctors,insist,neg,the study linking vaccines to autism has been debunked,1.000000,english,1,Yes,28,Male,3,No problems or bugs :),1.00,1591146494402,4.894983333333333,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.96}, {'trial_type': 'own_stance', 'response': 0.03}, {'trial_type': 'own_stance', 'response': 0.98}]",2.89,-1,3
0.96,one_slider,"{'subject': 'Scientists', 'verb': 'claim', 'comp': 'there is no link between vaccines and autism'}",18,Scientists,claim,neg,there is no link between vaccines and autism,1.000000,english,1,Yes,28,Male,3,No problems or bugs :),1.00,1591146494402,4.894983333333333,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.96}, {'trial_type': 'own_stance', 'response': 0.03}, {'trial_type': 'own_stance', 'response': 0.98}]",2.89,-1,1
0.9,one_slider,"{'subject': 'Scientists', 'verb': 'find', 'comp': 'vaccines have saved countless lives'}",18,Scientists,find,pos,vaccines have saved countless lives,1.000000,english,1,Yes,28,Male,3,No problems or bugs :),1.00,1591146494402,4.894983333333333,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.96}, {'trial_type': 'own_stance', 'response': 0.03}, {'trial_type': 'own_stance', 'response': 0.98}]",2.89,1,1
0.53,one_slider,"{'subject': 'Doctors', 'verb': 'point out', 'comp': 'thimerosol, an active ingredient in the measles vaccine, can cause seizures'}",18,Doctors,point out,pos,thimerosol,-1.000000,english,1,Yes,28,Male,3,No problems or bugs :),1.00,1591146494402,4.894983333333333,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.96}, {'trial_type': 'own_stance', 'response': 0.03}, {'trial_type': 'own_stance', 'response': 0.98}]",2.89,1,3
0.22,one_slider,"{'subject': 'Doctors', 'verb': 'show', 'comp': 'getting vaccinated can pose serious risks'}",18,Doctors,show,pos,getting vaccinated can pose serious risks,-1.000000,english,1,Yes,28,Male,3,No problems or bugs :),1.00,1591146494402,4.894983333333333,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.96}, {'trial_type': 'own_stance', 'response': 0.03}, {'trial_type': 'own_stance', 'response': 0.98}]",2.89,1,3
0.99,one_slider,"{'subject': 'Scientists', 'verb': 'believe', 'comp': 'vaccines are a safe and effective way to save lives'}",18,Scientists,believe,neut,vaccines are a safe and effective way to save lives,1.000000,english,1,Yes,28,Male,3,No problems or bugs :),1.00,1591146494402,4.894983333333333,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.96}, {'trial_type': 'own_stance', 'response': 0.03}, {'trial_type': 'own_stance', 'response': 0.98}]",2.89,0,1
0.53,one_slider,"{'subject': 'Doctors', 'verb': 'suspect', 'comp': 'vaccines do not guarantee immunity'}",18,Doctors,suspect,pos,vaccines do not guarantee immunity,-1.000000,english,1,Yes,28,Male,3,No problems or bugs :),1.00,1591146494402,4.894983333333333,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.96}, {'trial_type': 'own_stance', 'response': 0.03}, {'trial_type': 'own_stance', 'response': 0.98}]",2.89,1,3
0.79,one_slider,"{'subject': 'Doctors', 'verb': 'believe', 'comp': 'we have basically eradicated measles, thanks to vaccines'}",18,Doctors,believe,neut,we have basically eradicated measles,1.000000,english,1,Yes,28,Male,3,No problems or bugs :),1.00,1591146494402,4.894983333333333,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.96}, {'trial_type': 'own_stance', 'response': 0.03}, {'trial_type': 'own_stance', 'response': 0.98}]",2.89,0,3
0.98,one_slider,"{'subject': 'Scientists', 'verb': 'insist', 'comp': 'vaccinating children is a crucial measure for public health'}",18,Scientists,insist,neg,vaccinating children is a crucial measure for public health,1.000000,english,1,Yes,28,Male,3,No problems or bugs :),1.00,1591146494402,4.894983333333333,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.96}, {'trial_type': 'own_stance', 'response': 0.03}, {'trial_type': 'own_stance', 'response': 0.98}]",2.89,-1,1
0.91,one_slider,"{'subject': 'Scientists', 'verb': 'insist', 'comp': 'many diseases can be contained with vaccines'}",18,Scientists,insist,neg,many diseases can be contained with vaccines,1.000000,english,1,Yes,28,Male,3,No problems or bugs :),1.00,1591146494402,4.894983333333333,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.96}, {'trial_type': 'own_stance', 'response': 0.03}, {'trial_type': 'own_stance', 'response': 0.98}]",2.89,-1,1
0.98,one_slider,"{'subject': 'Doctors', 'verb': 'believe', 'comp': 'the link between vaccines and autism is unfounded'}",18,Doctors,believe,neut,the link between vaccines and autism is unfounded,1.000000,english,1,Yes,28,Male,3,No problems or bugs :),1.00,1591146494402,4.894983333333333,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.96}, {'trial_type': 'own_stance', 'response': 0.03}, {'trial_type': 'own_stance', 'response': 0.98}]",2.89,0,3
0.03,one_slider,"{'subject': 'Scientists', 'verb': 'suspect', 'comp': 'vaccines are not as safe as many people imagine'}",18,Scientists,suspect,pos,vaccines are not as safe as many people imagine,-1.000000,english,1,Yes,28,Male,3,No problems or bugs :),1.00,1591146494402,4.894983333333333,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.96}, {'trial_type': 'own_stance', 'response': 0.03}, {'trial_type': 'own_stance', 'response': 0.98}]",2.89,1,1
0.05,one_slider,"{'subject': 'Researchers', 'verb': 'show', 'comp': 'the absolute safety of vaccines is a misconception'}",18,Researchers,show,pos,the absolute safety of vaccines is a misconception,-1.000000,english,1,Yes,28,Male,3,No problems or bugs :),1.00,1591146494402,4.894983333333333,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.96}, {'trial_type': 'own_stance', 'response': 0.03}, {'trial_type': 'own_stance', 'response': 0.98}]",2.89,1,2
0.03,one_slider,"{'subject': 'Scientists', 'verb': 'point out', 'comp': 'the mercury contained in vaccines is linked to autism risk'}",18,Scientists,point out,pos,the mercury contained in vaccines is linked to autism risk,-1.000000,english,1,Yes,28,Male,3,No problems or bugs :),1.00,1591146494402,4.894983333333333,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.96}, {'trial_type': 'own_stance', 'response': 0.03}, {'trial_type': 'own_stance', 'response': 0.98}]",2.89,1,1
0.08,one_slider,"{'subject': 'Scientists', 'verb': 'say', 'comp': 'vaccines are not as effective as people think'}",18,Scientists,say,neut,vaccines are not as effective as people think,-1.000000,english,1,Yes,28,Male,3,No problems or bugs :),1.00,1591146494402,4.894983333333333,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.96}, {'trial_type': 'own_stance', 'response': 0.03}, {'trial_type': 'own_stance', 'response': 0.98}]",2.89,0,1
0.07,one_slider,"{'subject': 'Scientists', 'verb': 'think', 'comp': 'the campaign to get children vaccinated is driven in large part by drug companies'}",18,Scientists,think,neut,the campaign to get children vaccinated is driven in large part by drug companies,-1.000000,english,1,Yes,28,Male,3,No problems or bugs :),1.00,1591146494402,4.894983333333333,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.96}, {'trial_type': 'own_stance', 'response': 0.03}, {'trial_type': 'own_stance', 'response': 0.98}]",2.89,0,1
0.92,one_slider,"{'subject': 'Researchers', 'verb': 'say', 'comp': 'vaccines are effective at preventing diseases like measles'}",18,Researchers,say,neut,vaccines are effective at preventing diseases like measles,1.000000,english,1,Yes,28,Male,3,No problems or bugs :),1.00,1591146494402,4.894983333333333,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.96}, {'trial_type': 'own_stance', 'response': 0.03}, {'trial_type': 'own_stance', 'response': 0.98}]",2.89,0,2
0.12,one_slider,"{'subject': 'Doctors', 'verb': 'argue', 'comp': 'we need to be more aware of the risks posed by vaccines'}",18,Doctors,argue,neg,we need to be more aware of the risks posed by vaccines,-1.000000,english,1,Yes,28,Male,3,No problems or bugs :),1.00,1591146494402,4.894983333333333,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.96}, {'trial_type': 'own_stance', 'response': 0.03}, {'trial_type': 'own_stance', 'response': 0.98}]",2.89,-1,3
0.99,one_slider,"{'subject': 'Scientists', 'verb': 'point out', 'comp': 'the vaccine-autism link is entirely a myth'}",18,Scientists,point out,pos,the vaccine-autism link is entirely a myth,1.000000,english,1,Yes,28,Male,3,No problems or bugs :),1.00,1591146494402,4.894983333333333,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.96}, {'trial_type': 'own_stance', 'response': 0.03}, {'trial_type': 'own_stance', 'response': 0.98}]",2.89,1,1
0.96,one_slider,"{'subject': 'Researchers', 'verb': 'find', 'comp': 'without the vaccine, the epidemic would have been far more widespread'}",18,Researchers,find,pos,without the vaccine,1.000000,english,1,Yes,28,Male,3,No problems or bugs :),1.00,1591146494402,4.894983333333333,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.96}, {'trial_type': 'own_stance', 'response': 0.03}, {'trial_type': 'own_stance', 'response': 0.98}]",2.89,1,2
0,one_slider,"{'subject': 'Researchers', 'verb': 'find', 'comp': 'vaccines were responsible for some cases of autism in children'}",18,Researchers,find,pos,vaccines were responsible for some cases of autism in children,-1.000000,english,1,Yes,28,Male,3,No problems or bugs :),1.00,1591146494402,4.894983333333333,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.96}, {'trial_type': 'own_stance', 'response': 0.03}, {'trial_type': 'own_stance', 'response': 0.98}]",2.89,1,2
0.05,one_slider,"{'subject': 'Doctors', 'verb': 'show', 'comp': 'vaccines pose non-trivial risks'}",18,Doctors,show,pos,vaccines pose non-trivial risks,-1.000000,english,1,Yes,28,Male,3,No problems or bugs :),1.00,1591146494402,4.894983333333333,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.96}, {'trial_type': 'own_stance', 'response': 0.03}, {'trial_type': 'own_stance', 'response': 0.98}]",2.89,1,3
0.48,one_slider,"{'subject': 'Doctors', 'verb': 'think', 'comp': 'parents should have a choice in whether they vaccinate their children'}",18,Doctors,think,neut,parents should have a choice in whether they vaccinate their children,-1.000000,english,1,Yes,28,Male,3,No problems or bugs :),1.00,1591146494402,4.894983333333333,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.96}, {'trial_type': 'own_stance', 'response': 0.03}, {'trial_type': 'own_stance', 'response': 0.98}]",2.89,0,3
0.07,one_slider,"{'subject': 'Doctors', 'verb': 'argue', 'comp': 'vaccine benefits are exaggerated and vaccine risks are downplayed by pharmaceutical companies'}",18,Doctors,argue,neg,vaccine benefits are exaggerated and vaccine risks are downplayed by pharmaceutical companies,-1.000000,english,1,Yes,28,Male,3,No problems or bugs :),1.00,1591146494402,4.894983333333333,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.96}, {'trial_type': 'own_stance', 'response': 0.03}, {'trial_type': 'own_stance', 'response': 0.98}]",2.89,-1,3
0.82,one_slider,"{'subject': 'Scientists', 'verb': 'think', 'comp': 'the study linking vaccines to autism has been debunked'}",19,Scientists,think,neut,the study linking vaccines to autism has been debunked,1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,0,1
0.99,one_slider,"{'subject': 'Doctors', 'verb': 'find', 'comp': 'vaccines are effective at preventing diseases like measles'}",19,Doctors,find,pos,vaccines are effective at preventing diseases like measles,1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,1,3
0.63,one_slider,"{'subject': 'Doctors', 'verb': 'think', 'comp': 'vaccines were responsible for some cases of autism in children'}",19,Doctors,think,neut,vaccines were responsible for some cases of autism in children,-1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,0,3
0.98,one_slider,"{'subject': 'Researchers', 'verb': 'point out', 'comp': 'many diseases can be contained with vaccines'}",19,Researchers,point out,pos,many diseases can be contained with vaccines,1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,1,2
0.36,one_slider,"{'subject': 'Researchers', 'verb': 'insist', 'comp': 'vaccines are not as effective as people think'}",19,Researchers,insist,neg,vaccines are not as effective as people think,-1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,-1,2
0.29,one_slider,"{'subject': 'Researchers', 'verb': 'claim', 'comp': 'the mercury contained in vaccines is linked to autism risk'}",19,Researchers,claim,neg,the mercury contained in vaccines is linked to autism risk,-1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,-1,2
0.94,one_slider,"{'subject': 'Doctors', 'verb': 'argue', 'comp': 'vaccines do not cause autism'}",19,Doctors,argue,neg,vaccines do not cause autism,1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,-1,3
0.71,one_slider,"{'subject': 'Scientists', 'verb': 'suspect', 'comp': 'many children have shown adverse reactions to vaccines'}",19,Scientists,suspect,pos,many children have shown adverse reactions to vaccines,-1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,1,1
0.83,one_slider,"{'subject': 'Scientists', 'verb': 'find', 'comp': 'we need to be more aware of the risks posed by vaccines'}",19,Scientists,find,pos,we need to be more aware of the risks posed by vaccines,-1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,1,1
0.82,one_slider,"{'subject': 'Scientists', 'verb': 'believe', 'comp': 'thimerosol, an active ingredient in the measles vaccine, can cause seizures'}",19,Scientists,believe,neut,thimerosol,-1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,0,1
0.57,one_slider,"{'subject': 'Researchers', 'verb': 'show', 'comp': 'the campaign to get children vaccinated is driven in large part by drug companies'}",19,Researchers,show,pos,the campaign to get children vaccinated is driven in large part by drug companies,-1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,1,2
0.98,one_slider,"{'subject': 'Researchers', 'verb': 'claim', 'comp': 'vaccines have saved countless lives'}",19,Researchers,claim,neg,vaccines have saved countless lives,1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,-1,2
0.97,one_slider,"{'subject': 'Scientists', 'verb': 'think', 'comp': 'the benefits of getting vaccinated far outweigh the risks'}",19,Scientists,think,neut,the benefits of getting vaccinated far outweigh the risks,1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,0,1
0.42,one_slider,"{'subject': 'Doctors', 'verb': 'say', 'comp': 'getting vaccinated can pose serious risks'}",19,Doctors,say,neut,getting vaccinated can pose serious risks,-1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,0,3
0.4,one_slider,"{'subject': 'Scientists', 'verb': 'insist', 'comp': 'vaccine benefits are exaggerated and vaccine risks are downplayed by pharmaceutical companies'}",19,Scientists,insist,neg,vaccine benefits are exaggerated and vaccine risks are downplayed by pharmaceutical companies,-1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,-1,1
0.96,one_slider,"{'subject': 'Doctors', 'verb': 'say', 'comp': 'the vaccine-autism link is entirely a myth'}",19,Doctors,say,neut,the vaccine-autism link is entirely a myth,1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,0,3
0.98,one_slider,"{'subject': 'Scientists', 'verb': 'show', 'comp': 'vaccinating children is a crucial measure for public health'}",19,Scientists,show,pos,vaccinating children is a crucial measure for public health,1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,1,1
0.57,one_slider,"{'subject': 'Doctors', 'verb': 'point out', 'comp': 'people have sometimes still gotten sick, even after being vaccinated against the illness'}",19,Doctors,point out,pos,people have sometimes still gotten sick,-1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,1,3
0.96,one_slider,"{'subject': 'Doctors', 'verb': 'suspect', 'comp': 'we have basically eradicated measles, thanks to vaccines'}",19,Doctors,suspect,pos,we have basically eradicated measles,1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,1,3
0.9,one_slider,"{'subject': 'Researchers', 'verb': 'believe', 'comp': 'there is no link between vaccines and autism'}",19,Researchers,believe,neut,there is no link between vaccines and autism,1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,0,2
0.95,one_slider,"{'subject': 'Doctors', 'verb': 'suspect', 'comp': 'the link between vaccines and autism is unfounded'}",19,Doctors,suspect,pos,the link between vaccines and autism is unfounded,1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,1,3
0.58,one_slider,"{'subject': 'Scientists', 'verb': 'show', 'comp': 'vaccines do not guarantee immunity'}",19,Scientists,show,pos,vaccines do not guarantee immunity,-1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,1,1
0.96,one_slider,"{'subject': 'Scientists', 'verb': 'point out', 'comp': 'without the vaccine, the epidemic would have been far more widespread'}",19,Scientists,point out,pos,without the vaccine,1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,1,1
0.96,one_slider,"{'subject': 'Researchers', 'verb': 'believe', 'comp': 'vaccines are a safe and effective way to save lives'}",19,Researchers,believe,neut,vaccines are a safe and effective way to save lives,1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,0,2
0.43,one_slider,"{'subject': 'Researchers', 'verb': 'insist', 'comp': 'the absolute safety of vaccines is a misconception'}",19,Researchers,insist,neg,the absolute safety of vaccines is a misconception,-1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,-1,2
0.78,one_slider,"{'subject': 'Doctors', 'verb': 'argue', 'comp': 'concerns over vaccine injuries are generally unfounded'}",19,Doctors,argue,neg,concerns over vaccine injuries are generally unfounded,1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,-1,3
0.84,one_slider,"{'subject': 'Researchers', 'verb': 'say', 'comp': 'children should be required to get vaccinated'}",19,Researchers,say,neut,children should be required to get vaccinated,1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,0,2
0.96,one_slider,"{'subject': 'Researchers', 'verb': 'find', 'comp': 'vaccines pose non-trivial risks'}",19,Researchers,find,pos,vaccines pose non-trivial risks,-1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,1,2
0.52,one_slider,"{'subject': 'Researchers', 'verb': 'argue', 'comp': 'parents should have a choice in whether they vaccinate their children'}",19,Researchers,argue,neg,parents should have a choice in whether they vaccinate their children,-1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,-1,2
0.42,one_slider,"{'subject': 'Scientists', 'verb': 'claim', 'comp': 'vaccines are not as safe as many people imagine'}",19,Scientists,claim,neg,vaccines are not as safe as many people imagine,-1.000000,english,2,Yes,39,Female,3,no,2,1591146577687,4.97825,0,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 0.84}, {'trial_type': 'own_stance', 'response': 0.52}, {'trial_type': 'own_stance', 'response': 0.88}]",2.11,-1,1
0.89,one_slider,"{'subject': 'Doctors', 'verb': 'point out', 'comp': 'the benefits of getting vaccinated far outweigh the risks'}",20,Doctors,point out,pos,the benefits of getting vaccinated far outweigh the risks,1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,1,3
0.26,one_slider,"{'subject': 'Researchers', 'verb': 'think', 'comp': 'vaccines were responsible for some cases of autism in children'}",20,Researchers,think,neut,vaccines were responsible for some cases of autism in children,-1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,0,2
